CODE2,area,Ycount,Ycount_EXP,id,population,std_born_CNT,std_divorce_CNT,std_crime_CNT,std_high_edu_CNT,std_mid_edu_CNT,std_low_edu_CNT,std_cvs_CNT,std_disable_CNT,std_low_CNT,std_midlow_CNT,std_native_CNT,std_plant_rate,std_hospital,std_waterside_rate,std_edu_per_kid,std_OLDW_CNT,std_first_inds_CNT,std_second_inds_CNT,std_third_inds_CNT,std_rcp_index,std_sale_index,log_Ycount,caseRate
A6501-59,0,2,5.480027159225029,45,2547,-0.5344472114835365,-0.3341724746399741,-1.3008488228701465,-0.6035260083372013,-0.34482461139594006,0.2633922640566919,0.668634461998191,-0.9943247920855927,-0.819479412526947,-0.9797157084972158,-0.4951132696770154,-0.42747411844287714,-0.5154276437073678,-0.2651886873694827,-0.7061087396089731,-0.2153495023861204,-0.35679044623646006,-0.03443409836397622,-0.4356422798089218,-0.5271380935963398,-0.5064560713741547,1.0986122886681098,78.52375343541422
A6501-60,0,7,5.802761385327799,46,2697,-0.39599269511822893,-0.1957820862879599,-1.255902245831227,-0.4672409955457234,0.1077662582046099,0.6343767971885751,-0.04689947885105795,-0.11463352169394825,-0.44163673143125814,-0.5111147737847848,-0.33439033647550165,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.843426451558363,-0.2153495023861204,-0.35679044623646006,0.2343140342119005,-0.19372963462656853,-0.38345611120428685,-0.35821148692852744,2.0794415416798357,259.54764553207264
A6501-61,0,8,6.1190409269085135,47,2844,-0.2603072690802271,-0.06015950570298559,-1.211854600333086,-0.5132832295968983,0.23624366634928215,0.8198690637545166,-0.04689947885105795,-0.008004276797991351,-0.508314851624615,-0.24334281109196707,-0.08182572715883722,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.6868842599360585,-0.2153495023861204,-0.35679044623646006,-8.405817919916324e-4,-0.40788181232897963,-0.24264776846007421,-0.21293179417181152,2.1972245773362196,281.29395218002816
A6501-62,0,8,5.759730155180763,48,2677,-0.41445329730027025,-0.21423413806822852,-1.2618951227697497,-0.6053676976992483,-0.011951326657471057,1.335125359771021,-0.7624334197003069,-0.16794814414192671,-0.37495861123790125,-1.04665869917042,-0.5180736887058031,-0.42747411844287714,-0.5154276437073678,-0.2651886873694827,-0.774767595583668,-0.2153495023861204,-0.35679044623646006,-0.03443409836397622,-0.1620033860780632,-0.4026137088565606,-0.3779774315212775,2.1972245773362196,298.84198729921553
A6501-63,0,3,5.318660046173645,49,2472,-0.6036744696661905,-0.4033676688159814,-1.3233221113896063,-0.5372251913035093,-0.6543383673808323,-0.7258998242949966,0.668634461998191,-1.3675271492214418,-0.819479412526947,-1.2474876711900333,-0.42623201259065235,-0.42747411844287714,-0.5154276437073678,-0.2651886873694827,-0.6058668098859183,-0.2153495023861204,-0.35679044623646006,-0.13521464807993,-0.3047715045463372,-0.5989790847923664,-0.5805783635969688,1.3862943611198906,121.35922330097087
A6501-29,0,0,5.839337930952779,50,2714,-0.38030118326349416,-0.18009784227473152,-1.250808300433483,-0.43961565511501843,0.08732667054523023,0.8816998192764972,-0.7624334197003069,-0.14129083291793748,-0.4638627714957104,-0.9127727178240114,-0.311429917446714,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.8530386913948204,-0.2153495023861204,-0.35679044623646006,-8.405817919916324e-4,-0.04302995402116816,-0.36717215319985397,-0.34141043402468935,0,0
A6501-30,0,7,6.824753101319903,51,3172,0.04244660670524528,0.24245414349341904,-1.1135714185413152,-0.17993745506639172,0.33552166355198343,1.6958047669825742,-0.7624334197003069,0.151939590545944,-0.6416710920113287,-0.5111147737847848,-0.44919243161944006,-0.42747411844287714,0.932129096953374,-0.2651886873694827,-0.7116014480869487,-0.2153495023861204,-0.35679044623646006,0.16712700106793132,0.036285667350095197,0.07153683303721572,0.11122969714929394,2.0794415416798357,220.68095838587644
A6501-31,0,2,5.404722506467716,52,2512,-0.5667532653021085,-0.3664635652554445,-1.311336357512561,-0.9331884041436138,0.201204373218917,0.01606924196876979,-0.04689947885105795,-0.9943247920855927,-0.508314851624615,-1.3144306618632378,-0.5639945267633785,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.734945459118345,-0.2153495023861204,0.4746159805973137,-0.1688081646519146,-0.27701103706639507,-0.5606638894878189,-0.541046474411468,1.0986122886681098,79.61783439490446
A6501-32,0,2,5.757578593673411,53,2676,-0.4153763274093718,-0.21515674065724183,-1.2621947666166757,0.1460415620159269,-0.946332476800542,-1.241156120311501,-0.04689947885105795,-1.4474990828934096,-0.8417054525913993,-1.3144306618632378,-0.5180736887058031,-0.3447956122680134,-0.27416818693057754,-0.20915441060370896,-0.6058668098859183,-0.2153495023861204,-0.35679044623646006,-0.26958871436786835,-0.2611479127921424,-0.4035715887391739,-0.37896572875091494,1.0986122886681098,74.73841554559044
A6501-33,0,7,5.538119319923528,54,2574,-0.5095253985377814,-0.309262204736612,-1.292758439003141,-0.7085023019738801,0.046447495226470875,1.1599382191254095,-0.04689947885105795,0.391855391561847,-0.5749929718179718,-1.04665869917042,-0.2884694984179263,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.8818754109041923,-0.2153495023861204,-0.35679044623646006,0.03275293477999296,0.04421722948722154,-0.5012753367657704,-0.4797720461739419,2.0794415416798357,271.95027195027194
A6501-34,0,2,5.940461321798314,55,2761,-0.33691876813569743,-0.13673552059110006,-1.2367250396279548,-0.5169666083209923,0.07272696507424474,0.8816998192764972,-0.7624334197003069,-0.674437057397722,-0.5749929718179718,-0.5780577644579892,-0.42623201259065235,-0.42747411844287714,-0.0329087301537872,-0.2651886873694827,-0.7720212413446803,-0.2153495023861204,-0.35679044623646006,-0.10162113150794541,-0.3047715045463372,-0.3221517987170103,-0.2949604642317258,1.0986122886681098,72.43752263672583
A6501-35,0,6,5.714547363526375,56,2656,-0.4338369295914131,-0.23360879243751045,-1.2681876435551982,-0.6219429019576712,0.18368472665373442,0.31491789365834233,-0.7624334197003069,-0.5944651237257543,-0.4860888115601627,-0.5780577644579892,-0.21958824133156327,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.7541699387912596,-0.2153495023861204,0.4746159805973137,0.04954969306598526,-0.3206346288205899,-0.4227291863914477,-0.39873167334366505,1.9459101490553132,225.9036144578313
A6501-36,0,8,5.344478784261866,57,2484,-0.5925981083569659,-0.3922964377478203,-1.3197263852264927,-0.811636906248512,-0.006111444469076864,0.8404793155951769,-0.04689947885105795,-0.19460545536591592,-0.6194450519468764,-0.8458297271508068,-0.6328757838497414,-0.42747411844287714,0.932129096953374,-0.2651886873694827,-0.8461728057973509,-0.2153495023861204,-0.35679044623646006,-0.30318223093985297,-0.1501060428723737,-0.5874845262010021,-0.5687187968413185,2.1972245773362196,322.061191626409
A6501-37,0,1,5.985644113452702,58,2782,-0.31753513584455456,-0.11736086622181846,-1.2304325188425058,-0.24439658273803666,-0.11706920604856653,0.500410160224284,-0.04689947885105795,-0.03466158802198058,-0.819479412526947,-0.5111147737847848,-0.5410341077345907,-0.42747411844287714,-0.5154276437073678,-0.2651886873694827,-0.7816334811811376,-0.2153495023861204,0.4746159805973137,-0.06802761493596081,-0.11837979432386835,-0.30203632118212326,-0.2742062224093383,0.6931471805599453,35.94536304816679
A6501-38,0,1,6.097525311834995,59,2834,-0.26953757017124774,-0.06938553159311973,-1.2148510388023472,-0.18362083379048572,-0.6280588975330584,-0.1694230245971718,-0.04689947885105795,-0.7544089910696896,-0.5527669317535195,-1.180544680516829,-0.6099153648209538,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.5440738395086929,-0.2153495023861204,-0.35679044623646006,-0.33677574751183753,-0.3206346288205899,-0.2522265672862109,-0.22281476646818688,0.6931471805599453,35.28581510232887
A6501-39,0,0,6.050190958673256,60,2812,-0.28984423257149305,-0.08968278855141568,-1.221443203434722,-0.1173200167567938,-0.12290908823696073,-0.06637176539387091,-0.04689947885105795,-1.4208417716694204,-0.6416710920113287,-0.8458297271508068,-0.2884694984179263,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.7939920752565827,-0.2153495023861204,-0.35679044623646006,0.015956176494000662,-0.20166119676369487,-0.2732999247037125,-0.2445573055202128,0,0
A6501-40,0,2,5.322963169188348,61,2474,-0.6018284094479865,-0.40152246363795446,-1.322722823695754,-0.5151249189589453,-0.4966615482941891,-0.20033840235816205,-0.04689947885105795,-0.8610382359656465,-0.7083492122046856,-0.5780577644579892,-0.4951132696770154,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.733572281998851,-0.2153495023861204,-0.35679044623646006,-0.15201140636592228,-0.01923526760978915,-0.5970633250271391,-0.5786017691376937,1.0986122886681098,80.84074373484236
A6501-41,0,1,6.125495611430568,62,2847,-0.2575381787529215,-0.05739169793594531,-1.2109556687923075,-0.16336225080796873,-0.23094690872225332,-0.11789739499552135,-0.04689947885105795,-1.0209821033095818,-0.6416710920113287,-0.9797157084972158,-0.311429917446714,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.5591787878231258,-0.2153495023861204,-0.35679044623646006,-0.13521464807993,-0.28097681813495823,-0.23977412881223337,-0.2099669024828995,0.6931471805599453,35.12469265893923
A6501-42,0,2,6.286862724481954,63,2922,-0.1883109205702673,0.011803496240061977,-1.1884823802728477,-0.5685339104583083,0.6508753017252699,1.2732946042490405,-0.04689947885105795,0.4718273252338147,-0.5527669317535195,-0.6450007551311936,-0.380311174533077,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.789872543898101,-0.2153495023861204,0.4746159805973137,0.43587513364380803,-0.1857980724894422,-0.16793313761620646,-0.1358446102600854,1.0986122886681098,68.44626967830253
A6501-43,0,5,6.616051635106778,64,3075,-0.047087313877653345,0.1529616923591165,-1.1426368716931499,0.4775456471843865,-0.3331448470191517,-0.29308453564113285,1.38416840284744,-1.3408698379974526,-0.7972533724624947,-1.3144306618632378,-0.44919243161944006,-0.42747411844287714,1.4146480105069545,-0.2651886873694827,-0.7637821786277169,-0.2153495023861204,-0.35679044623646006,-0.01763734007798393,0.012490980938716192,-0.021377515576312435,0.015364865874454847,1.791759469228055,162.60162601626016
A6501-44,0,0,6.1362534189673275,65,2852,-0.2529230282074109,-0.052778684990878066,-1.2094574495576769,-0.12284508484293478,-0.2397067320048446,-0.7671203279763169,-0.7624334197003069,-1.6874148839093126,-0.7305752522691379,-1.3144306618632378,-0.4951132696770154,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.5907618615714855,-0.2153495023861204,-0.35679044623646006,-0.28638547265386066,-0.46340274728886394,-0.2349847293991647,-0.20502541633471136,0,0
A6501-45,0,4,5.643545833783766,66,2623,-0.4642969231917807,-0.2640546778749535,-1.2780758905037606,-0.8097952168864649,0.2946424882332241,1.108412589523759,-0.7624334197003069,0.41851270278583624,-0.508314851624615,-0.17639982041876265,-0.21958824133156327,-0.26176524479148133,-0.7566871004841581,1.1674823422044769,-0.8585313998727959,-0.2153495023861204,-0.35679044623646006,0.03275293477999296,-0.36425822057478474,-0.45433922251769954,-0.43134548192170347,1.6094379124341003,152.49714067861228
A6501-98,0,1,5.740366101614597,67,2668,-0.42276056828218844,-0.22253756136934935,-1.2645919173920848,-0.32911429339219855,-0.31562520045396913,0.40766402694131315,-0.04689947885105795,-0.16794814414192671,-0.508314851624615,-1.04665869917042,-0.5410341077345907,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.7843798354201253,-0.2153495023861204,0.4746159805973137,-0.28638547265386066,-0.35632665843765843,-0.4112346278000834,-0.38687210658801513,0.6931471805599453,37.48125937031484
A6501-99,0,0,5.219688216835462,68,2426,-0.6461338546848853,-0.4458073879105996,-1.3371057283482082,-0.7416527104907261,-0.6660181317576207,-0.12820252091585144,0.668634461998191,-1.287555215549474,-0.7972533724624947,-1.3144306618632378,-0.4721528506482277,-0.42747411844287714,-0.5154276437073678,-0.2651886873694827,-0.625091289558833,-0.2153495023861204,-0.35679044623646006,-0.1856049229379069,-0.2214901021065107,-0.6430415593925964,-0.6260400361602949,0,0
A6501-A0,0,4,6.4224110994451165,69,2985,-0.13016002369683782,0.06992745934790816,-1.1696048179165015,-0.2701802338066946,0.3880806032475312,0.7992588119138565,-0.7624334197003069,-0.24792007781389439,-0.3082804910445444,-1.1136016898436245,-0.44919243161944006,-0.3942264977257283,-0.5154276437073678,-0.2651886873694827,-0.7926188981370887,-0.2153495023861204,0.4746159805973137,-0.15201140636592228,-0.4118475933975428,-0.10758670501154412,-0.07358188479292184,1.6094379124341003,134.0033500837521
A6501-A1,0,3,5.938309760290962,70,2760,-0.33784179824479993,-0.13765812318011372,-1.2370246834748808,-0.8779377232822039,0.6275157729716931,1.0053613303204583,-0.7624334197003069,-0.24792007781389439,-0.4194106913668058,-0.8458297271508068,0.14777846312903956,0.09555429069495798,-0.7566871004841581,0.03060390646772415,-0.7651553557472108,-0.2153495023861204,-0.35679044623646006,0.09993996792396215,-0.34046353416340575,-0.3231096785996242,-0.29594876146136356,1.3862943611198906,108.69565217391305
A6501-A2,0,5,5.923248829739499,71,2753,-0.34430300900851407,-0.14411634130320758,-1.2391221904033638,-0.5685339104583083,0.1982844321247199,0.9435305747984777,-0.04689947885105795,-0.22126276658990515,-0.4860888115601627,-0.44417178311158034,-0.2884694984179263,-0.42747411844287714,-0.5154276437073678,-0.2651886873694827,-0.7651553557472108,-0.2153495023861204,-0.35679044623646006,0.03275293477999296,-0.3047715045463372,-0.3298148377779198,-0.30286684206882597,1.791759469228055,181.62005085361426
A6501-67,0,5,5.957673813857128,72,2769,-0.3295345272628813,-0.12935469987899287,-1.2343278888525457,-0.5943175615269662,0.17492490337114314,0.6652921749495653,-0.7624334197003069,-0.16794814414192671,-0.7972533724624947,-0.7788867364776024,-0.2884694984179263,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.734945459118345,1.5275149291115853,-0.35679044623646006,0.015956176494000662,-0.1501060428723737,-0.3144887596561008,-0.28705408639462565,1.791759469228055,180.57060310581437
A6501-68,0,4,6.928028053672789,73,3220,0.08675205194214403,0.28673906776606384,-1.099188513888861,0.5106960557012324,-0.3915436689030936,-0.26216915788014256,0.668634461998191,0.28522614666589013,-0.819479412526947,-0.9797157084972158,-0.311429917446714,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.6539280090682049,-0.2153495023861204,-0.35679044623646006,-0.3199789892258452,-0.1620033860780632,0.1175150674026727,0.15866796417189494,1.6094379124341003,124.22360248447205
A6501-69,0,6,6.037281589629145,74,2806,-0.29538241322610564,-0.09521840408549623,-1.2232410665162787,-0.9258216466954259,0.5545172456167657,1.21146384872706,-0.04689947885105795,0.018653034425997875,-0.44163673143125814,-0.711943745804398,-0.4951132696770154,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.6347035293952903,-0.2153495023861204,-0.35679044623646006,-0.1184178897939377,-0.2492505695864529,-0.27904720399939476,-0.2504870888980378,1.9459101490553132,213.82751247327158
A6501-70,0,5,6.0717065737467735,75,2822,-0.28061393148047287,-0.08045676266128118,-1.218446764965461,-0.739811021128679,0.31216213479840665,1.345430485691351,-0.04689947885105795,-0.19460545536591592,-0.6638971320757809,-0.9127727178240114,-0.4951132696770154,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.7363186362378389,-0.2153495023861204,-0.35679044623646006,0.015956176494000662,-0.4316764987403586,-0.26372112587757546,-0.23467433322383743,1.791759469228055,177.1793054571226
A6501-71,0,6,5.783397331761633,76,2688,-0.40429996610014757,-0.20408550958908073,-1.258599040453562,-0.9074047530749558,0.09900643492201862,1.0259715821611184,-0.04689947885105795,-0.5944651237257543,-0.7083492122046856,-0.711943745804398,-0.4951132696770154,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.5935082158104733,-0.2153495023861204,0.4746159805973137,0.2679075507838851,0.07990925910429005,-0.3920770301478097,-0.36710616199526475,1.9459101490553132,223.2142857142857
A6501-72,0,7,5.211081970806054,77,2422,-0.6498259751212934,-0.44949779826665315,-1.3383043037359126,-0.6182595232335772,0.33844160464618056,1.1702433450457397,-0.7624334197003069,0.28522614666589013,-0.37495861123790125,0.2252581236204639,-0.2884694984179263,-0.42747411844287714,0.6908696401765837,-0.2651886873694827,-0.6951233226530219,-0.2153495023861204,-0.35679044623646006,-0.08482437322195312,-0.16596916714662635,-0.6468730789230511,-0.629993225078845,2.0794415416798357,289.01734104046244
A6501-73,0,4,6.611748512092075,78,3073,-0.04893337409585783,0.15111648718108953,-1.1432361593870022,-0.15047042527363977,0.6041562442181163,0.8095639378341866,-0.04689947885105795,0.738400437473707,-0.5749929718179718,-0.9127727178240114,-0.33439033647550165,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.8255751490049423,-0.2153495023861204,1.3060224074310876,-0.05123085664996852,-0.22545588317507387,-0.02329327534153966,0.013388271415179962,1.6094379124341003,130.16596160104132
A6501-74,0,6,5.73175985558519,79,2664,-0.4264526887185965,-0.22622797172540293,-1.2657904927797892,-0.752702846663008,0.15156537461756636,1.3145151079303607,-0.7624334197003069,0.151939590545944,-0.3082804910445444,-0.6450007551311936,-0.311429917446714,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.7884993667786071,-0.2153495023861204,-0.35679044623646006,-0.15201140636592228,-0.25718213172357923,-0.41506614733053815,-0.3908252955065652,1.9459101490553132,225.22522522522522
A6501-75,0,4,6.153465911026142,80,2860,-0.24553878733459433,-0.045397864278770544,-1.2070602987822678,-0.14126197846340477,-0.6222190153446643,-0.11789739499552135,-0.7624334197003069,-0.4878358788297974,-0.6861231721402332,0.2252581236204639,-0.380311174533077,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.47266862929501013,-0.2153495023861204,-0.35679044623646006,-0.21919843950989149,-0.4356422798089218,-0.22732169033825522,-0.1971190384976112,1.6094379124341003,139.86013986013987
A6501-76,0,6,5.234749147386925,81,2433,-0.6396726439211707,-0.4393491697875054,-1.3350082214197252,-0.6495682423883762,-0.16670820464991717,-0.08698201723453108,-0.04689947885105795,-0.8077236135176681,-0.3305065311089967,-0.9127727178240114,-0.42623201259065235,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.8557850456338082,-0.2153495023861204,-0.35679044623646006,0.11673672620995444,-0.2730452559978319,-0.6363364002143005,-0.6191219555528322,1.9459101490553132,246.6091245376079
A6501-77,0,3,6.011462851540923,82,2794,-0.3064587745353303,-0.10628963515365734,-1.2268367926793924,-0.6385181062160942,0.03476773084968249,0.5828511675869246,-0.04689947885105795,-0.7544089910696896,-0.5749929718179718,-1.04665869917042,-0.4951132696770154,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.6470621234707354,-0.2153495023861204,-0.35679044623646006,-0.1184178897939377,-0.3840871259176006,-0.290541762590759,-0.26234665565368803,1.3862943611198906,107.37294201861131
A6501-78,0,2,3.8254763600714967,83,1778,-1.2442573653830145,-1.043653865591302,-1.5312749411563404,-0.6237845913197182,-0.6864577194170004,-0.076676891314201,0.668634461998191,-0.9943247920855927,-0.7972533724624947,-0.9797157084972158,-0.42623201259065235,-0.42747411844287714,1.1733885537301643,-0.2651886873694827,-0.7569162930302474,-0.2153495023861204,2.137428834264861,-0.10162113150794541,-0.14217448073524735,-1.2637477233262668,-1.266456640965407,1.0986122886681098,112.48593925759282
A6501-79,0,2,6.233073686798159,84,2897,-0.2113866732978187,-0.0112615684852739,-1.195973476446001,-0.3677897699951855,0.21288413759570537,0.8507844415155069,-0.7624334197003069,-0.22126276658990515,-0.6638971320757809,-0.7788867364776024,0.23962013924419026,-0.1207451780928187,-0.7566871004841581,0.7565107054360627,-0.7473040531937901,-0.2153495023861204,-0.35679044623646006,0.16712700106793132,-0.28097681813495823,-0.19188013468154916,-0.16055204100102363,1.0986122886681098,69.03693476009664
A6501-80,0,3,5.9340066372762585,85,2758,-0.3396878584630039,-0.13950332835814067,-1.2376239711687331,-0.7342859530425381,0.005568319907711523,0.7580383082325362,-0.7624334197003069,-0.3812066339338405,-0.5527669317535195,-1.3144306618632378,-0.33439033647550165,-0.34453695053297584,-0.7566871004841581,-0.2651886873694827,-0.6333303522757964,-0.2153495023861204,-0.35679044623646006,-0.25279195608187605,-0.39201868805472695,-0.32502543836485176,-0.29792535592063846,1.3862943611198906,108.77447425670776
A6501-81,0,4,5.99640192098946,86,2787,-0.312919985299044,-0.11274785327675121,-1.2289342996078754,0.2915350216176397,-0.555060370178131,-0.5197973058883948,0.668634461998191,-0.3012347002618728,-0.7528012923335902,-0.9127727178240114,-0.44919243161944006,-0.42747411844287714,0.4496101833997934,-0.2651886873694827,-0.88462176514318,-0.2153495023861204,-0.35679044623646006,-0.26958871436786835,-0.31666884775202675,-0.2972469217690546,-0.26926473626115044,1.6094379124341003,143.52350197344816
A6501-82,0,2,6.065251889224719,87,2819,-0.28338302180777847,-0.08322457042832147,-1.2193456965062393,-0.31622246785786956,0.14280555133497508,0.6962075527105556,-0.04689947885105795,-0.03466158802198058,-0.6861231721402332,0.15831513294725946,-0.33439033647550165,-0.42747411844287714,1.1733885537301643,-0.2651886873694827,-0.8118433778100034,-0.2153495023861204,-0.35679044623646006,-0.26958871436786835,-0.21752432103794755,-0.26659476552541633,-0.23763922491274977,1.0986122886681098,70.9471443774388
A6501-83,0,6,6.03082690510709,88,2803,-0.29815150355341125,-0.09798621185253617,-1.2241399980570573,-0.38804835297770246,-0.041150737599442024,0.8404793155951769,0.668634461998191,-0.43452125638181893,-0.508314851624615,-0.9797157084972158,-0.5639945267633785,-0.05248001980205686,-0.0329087301537872,-0.2651886873694827,-0.7871261896591132,-0.2153495023861204,-0.35679044623646006,-0.23599519779588377,-0.18976385355800537,-0.2819208436472356,-0.2534519805869501,1.9459101490553132,214.05636817695327
A6501-84,0,8,6.097525311834995,89,2834,-0.26953757017124774,-0.06938553159311973,-1.2148510388023472,-0.3530562550988095,-0.1550284402731288,0.49010503430395386,0.668634461998191,-0.567807812501765,-0.6194450519468764,-0.5780577644579892,-0.4721528506482277,-0.42747411844287714,0.4496101833997934,-0.2651886873694827,-0.625091289558833,-0.2153495023861204,-0.35679044623646006,-0.03443409836397622,-0.0033721433355364794,-0.2522265672862109,-0.22281476646818688,2.1972245773362196,282.28652081863095
A6501-85,0,6,7.117365466319748,90,3308,0.16797870154312447,0.3679280955992459,-1.0728198553593615,0.046590336465389015,0.023087966472894104,0.1706461307737211,0.668634461998191,-0.5411505012777759,-0.7750273323980424,-0.6450007551311936,-0.33439033647550165,-0.42747411844287714,0.6908696401765837,-0.2651886873694827,-0.44795144114411994,0.6560827133627324,1.3060224074310876,-0.1856049229379069,-0.1461402618038105,0.20180849707267715,0.24563812037999672,1.9459101490553132,181.37847642079808
